x,y,z,rx,ry,rz,时间戳(秒)
499.199,0.0,200.0,180.0,0.0,0.0,7.96
499.449,0.0,200.0,180.0,0.0,0.0,7.97
499.7,0.0,200.0,180.0,0.0,0.0,7.98
499.95,0.0,200.0,180.0,0.0,0.0,7.99
500.2,0.0,200.0,180.0,0.0,0.0,8.0
500.45,0.0,200.0,180.0,0.0,0.0,8.01
500.701,0.0,200.0,180.0,0.0,0.0,8.02
500.951,0.0,200.0,180.0,0.0,0.0,8.03
501.201,0.0,200.0,180.0,0.0,0.0,8.04
501.451,0.0,200.0,180.0,0.0,0.0,8.05
501.702,0.0,200.0,180.0,0.0,0.0,8.06
501.952,0.0,200.0,180.0,0.0,0.0,8.07
502.202,0.0,200.0,180.0,0.0,0.0,8.08
502.452,0.0,200.0,180.0,0.0,0.0,8.09
502.703,0.0,200.0,180.0,0.0,0.0,8.1
502.953,0.0,200.0,180.0,0.0,0.0,8.11
503.203,0.0,200.0,180.0,0.0,0.0,8.12
503.453,0.0,200.0,180.0,0.0,0.0,8.13
503.704,0.0,200.0,180.0,0.0,0.0,8.14
503.954,0.0,200.0,180.0,0.0,0.0,8.15
504.204,0.0,200.0,180.0,0.0,0.0,8.16
504.454,0.0,200.0,180.0,0.0,0.0,8.17
504.705,0.0,200.0,180.0,0.0,0.0,8.18
504.955,0.0,200.0,180.0,0.0,0.0,8.19
505.205,0.0,200.0,180.0,0.0,0.0,8.2
505.455,0.0,200.0,180.0,0.0,0.0,8.21
505.706,0.0,200.0,180.0,0.0,0.0,8.22
505.956,0.0,200.0,180.0,0.0,0.0,8.23
506.206,0.0,200.0,180.0,0.0,0.0,8.24
506.456,0.0,200.0,180.0,0.0,0.0,8.25
506.707,0.0,200.0,180.0,0.0,0.0,8.26
506.957,0.0,200.0,180.0,0.0,0.0,8.27
507.207,0.0,200.0,180.0,0.0,0.0,8.28
507.457,0.0,200.0,180.0,0.0,0.0,8.29
507.708,0.0,200.0,180.0,0.0,0.0,8.3
507.958,0.0,200.0,180.0,0.0,0.0,8.31
508.208,0.0,200.0,180.0,0.0,0.0,8.32
508.458,0.0,200.0,180.0,0.0,0.0,8.33
508.709,0.0,200.0,180.0,0.0,0.0,8.34
508.959,0.0,200.0,180.0,0.0,0.0,8.35
509.209,0.0,200.0,180.0,0.0,0.0,8.36
509.459,0.0,200.0,180.0,0.0,0.0,8.37
509.71,0.0,200.0,180.0,0.0,0.0,8.38
509.96,0.0,200.0,180.0,0.0,0.0,8.39
510.21,0.0,200.0,180.0,0.0,0.0,8.4
510.46,0.0,200.0,180.0,0.0,0.0,8.41
510.711,0.0,200.0,180.0,0.0,0.0,8.42
510.961,0.0,200.0,180.0,0.0,0.0,8.43
511.211,0.0,200.0,180.0,0.0,0.0,8.44
511.461,0.0,200.0,180.0,0.0,0.0,8.45
511.712,0.0,200.0,180.0,0.0,0.0,8.46
511.962,0.0,200.0,180.0,0.0,0.0,8.47
512.212,0.0,200.0,180.0,0.0,0.0,8.48
512.462,0.0,200.0,180.0,0.0,0.0,8.49
512.713,0.0,200.0,180.0,0.0,0.0,8.5
512.963,0.0,200.0,180.0,0.0,0.0,8.51
513.213,0.0,200.0,180.0,0.0,0.0,8.52
513.463,0.0,200.0,180.0,0.0,0.0,8.53
513.714,0.0,200.0,180.0,0.0,0.0,8.54
513.964,0.0,200.0,180.0,0.0,0.0,8.55
514.214,0.0,200.0,180.0,0.0,0.0,8.56
514.464,0.0,200.0,180.0,0.0,0.0,8.57
514.715,0.0,200.0,180.0,0.0,0.0,8.58
514.965,0.0,200.0,180.0,0.0,0.0,8.59
515.215,0.0,200.0,180.0,0.0,0.0,8.6
515.465,0.0,200.0,180.0,0.0,0.0,8.61
515.716,0.0,200.0,180.0,0.0,0.0,8.62
515.966,0.0,200.0,180.0,0.0,0.0,8.63
516.216,0.0,200.0,180.0,0.0,0.0,8.64
516.466,0.0,200.0,180.0,0.0,0.0,8.65
516.717,0.0,200.0,180.0,0.0,0.0,8.66
516.967,0.0,200.0,180.0,0.0,0.0,8.67
517.217,0.0,200.0,180.0,0.0,0.0,8.68
517.467,0.0,200.0,180.0,0.0,0.0,8.69
517.718,0.0,200.0,180.0,0.0,0.0,8.7
517.968,0.0,200.0,180.0,0.0,0.0,8.71
518.218,0.0,200.0,180.0,0.0,0.0,8.72
518.468,0.0,200.0,180.0,0.0,0.0,8.73
518.719,0.0,200.0,180.0,0.0,0.0,8.74
518.969,0.0,200.0,180.0,0.0,0.0,8.75
519.219,0.0,200.0,180.0,0.0,0.0,8.76
519.469,0.0,200.0,180.0,0.0,0.0,8.77
519.72,0.0,200.0,180.0,0.0,0.0,8.78
519.97,0.0,200.0,180.0,0.0,0.0,8.79
520.22,0.0,200.0,180.0,0.0,0.0,8.8
520.47,0.0,200.0,180.0,0.0,0.0,8.81
520.721,0.0,200.0,180.0,0.0,0.0,8.82
520.971,0.0,200.0,180.0,0.0,0.0,8.83
521.221,0.0,200.0,180.0,0.0,0.0,8.84
521.471,0.0,200.0,180.0,0.0,0.0,8.85
521.722,0.0,200.0,180.0,0.0,0.0,8.86
521.972,0.0,200.0,180.0,0.0,0.0,8.87
522.222,0.0,200.0,180.0,0.0,0.0,8.88
522.472,0.0,200.0,180.0,0.0,0.0,8.89
522.723,0.0,200.0,180.0,0.0,0.0,8.9
522.973,0.0,200.0,180.0,0.0,0.0,8.91
523.223,0.0,200.0,180.0,0.0,0.0,8.92
523.473,0.0,200.0,180.0,0.0,0.0,8.93
523.724,0.0,200.0,180.0,0.0,0.0,8.94
523.974,0.0,200.0,180.0,0.0,0.0,8.95
524.224,0.0,200.0,180.0,0.0,0.0,8.96
524.474,0.0,200.0,180.0,0.0,0.0,8.97
524.725,0.0,200.0,180.0,0.0,0.0,8.98
524.975,0.0,200.0,180.0,0.0,0.0,8.99
525.225,0.0,200.0,180.0,0.0,0.0,9.0
525.475,0.0,200.0,180.0,0.0,0.0,9.01
525.726,0.0,200.0,180.0,0.0,0.0,9.02
525.976,0.0,200.0,180.0,0.0,0.0,9.03
526.226,0.0,200.0,180.0,0.0,0.0,9.04
526.476,0.0,200.0,180.0,0.0,0.0,9.05
526.727,0.0,200.0,180.0,0.0,0.0,9.06
526.977,0.0,200.0,180.0,0.0,0.0,9.07
527.227,0.0,200.0,180.0,0.0,0.0,9.08
527.477,0.0,200.0,180.0,0.0,0.0,9.09
527.728,0.0,200.0,180.0,0.0,0.0,9.1
527.978,0.0,200.0,180.0,0.0,0.0,9.11
528.228,0.0,200.0,180.0,0.0,0.0,9.12
528.478,0.0,200.0,180.0,0.0,0.0,9.13
528.729,0.0,200.0,180.0,0.0,0.0,9.14
528.979,0.0,200.0,180.0,0.0,0.0,9.15
529.229,0.0,200.0,180.0,0.0,0.0,9.16
529.479,0.0,200.0,180.0,0.0,0.0,9.17
529.73,0.0,200.0,180.0,0.0,0.0,9.18
529.98,0.0,200.0,180.0,0.0,0.0,9.19
530.23,0.0,200.0,180.0,0.0,0.0,9.2
530.48,0.0,200.0,180.0,0.0,0.0,9.21
530.731,0.0,200.0,180.0,0.0,0.0,9.22
530.981,0.0,200.0,180.0,0.0,0.0,9.23
531.231,0.0,200.0,180.0,0.0,0.0,9.24
531.481,0.0,200.0,180.0,0.0,0.0,9.25
531.732,0.0,200.0,180.0,0.0,0.0,9.26
531.982,0.0,200.0,180.0,0.0,0.0,9.27
532.232,0.0,200.0,180.0,0.0,0.0,9.28
532.482,0.0,200.0,180.0,0.0,0.0,9.29
532.733,0.0,200.0,180.0,0.0,0.0,9.3
532.983,0.0,200.0,180.0,0.0,0.0,9.31
533.233,0.0,200.0,180.0,0.0,0.0,9.32
533.483,0.0,200.0,180.0,0.0,0.0,9.33
533.734,0.0,200.0,180.0,0.0,0.0,9.34
533.984,0.0,200.0,180.0,0.0,0.0,9.35
534.234,0.0,200.0,180.0,0.0,0.0,9.36
534.484,0.0,200.0,180.0,0.0,0.0,9.37
534.735,0.0,200.0,180.0,0.0,0.0,9.38
534.985,0.0,200.0,180.0,0.0,0.0,9.39
535.235,0.0,200.0,180.0,0.0,0.0,9.4
535.485,0.0,200.0,180.0,0.0,0.0,9.41
535.736,0.0,200.0,180.0,0.0,0.0,9.42
535.986,0.0,200.0,180.0,0.0,0.0,9.43
536.236,0.0,200.0,180.0,0.0,0.0,9.44
536.486,0.0,200.0,180.0,0.0,0.0,9.45
536.737,0.0,200.0,180.0,0.0,0.0,9.46
536.987,0.0,200.0,180.0,0.0,0.0,9.47
537.237,0.0,200.0,180.0,0.0,0.0,9.48
537.487,0.0,200.0,180.0,0.0,0.0,9.49
537.738,0.0,200.0,180.0,0.0,0.0,9.5
537.988,0.0,200.0,180.0,0.0,0.0,9.51
538.238,0.0,200.0,180.0,0.0,0.0,9.52
538.488,0.0,200.0,180.0,0.0,0.0,9.53
538.739,0.0,200.0,180.0,0.0,0.0,9.54
538.989,0.0,200.0,180.0,0.0,0.0,9.55
539.239,0.0,200.0,180.0,0.0,0.0,9.56
539.489,0.0,200.0,180.0,0.0,0.0,9.57
539.74,0.0,200.0,180.0,0.0,0.0,9.58
539.99,0.0,200.0,180.0,0.0,0.0,9.59
540.24,0.0,200.0,180.0,0.0,0.0,9.6
540.49,0.0,200.0,180.0,0.0,0.0,9.61
540.741,0.0,200.0,180.0,0.0,0.0,9.62
540.991,0.0,200.0,180.0,0.0,0.0,9.63
541.241,0.0,200.0,180.0,0.0,0.0,9.64
541.491,0.0,200.0,180.0,0.0,0.0,9.65
541.742,0.0,200.0,180.0,0.0,0.0,9.66
541.992,0.0,200.0,180.0,0.0,0.0,9.67
542.242,0.0,200.0,180.0,0.0,0.0,9.68
542.492,0.0,200.0,180.0,0.0,0.0,9.69
542.743,0.0,200.0,180.0,0.0,0.0,9.7
542.993,0.0,200.0,180.0,0.0,0.0,9.71
543.243,0.0,200.0,180.0,0.0,0.0,9.72
543.493,0.0,200.0,180.0,0.0,0.0,9.73
543.744,0.0,200.0,180.0,0.0,0.0,9.74
543.994,0.0,200.0,180.0,0.0,0.0,9.75
544.244,0.0,200.0,180.0,0.0,0.0,9.76
544.494,0.0,200.0,180.0,0.0,0.0,9.77
544.745,0.0,200.0,180.0,0.0,0.0,9.78
544.995,0.0,200.0,180.0,0.0,0.0,9.79
545.245,0.0,200.0,180.0,0.0,0.0,9.8
545.495,0.0,200.0,180.0,0.0,0.0,9.81
545.746,0.0,200.0,180.0,0.0,0.0,9.82
545.996,0.0,200.0,180.0,0.0,0.0,9.83
546.246,0.0,200.0,180.0,0.0,0.0,9.84
546.496,0.0,200.0,180.0,0.0,0.0,9.85
546.747,0.0,200.0,180.0,0.0,0.0,9.86
546.997,0.0,200.0,180.0,0.0,0.0,9.87
547.247,0.0,200.0,180.0,0.0,0.0,9.88
547.497,0.0,200.0,180.0,0.0,0.0,9.89
547.748,0.0,200.0,180.0,0.0,0.0,9.9
547.998,0.0,200.0,180.0,0.0,0.0,9.91
548.248,0.0,200.0,180.0,0.0,0.0,9.92
548.498,0.0,200.0,180.0,0.0,0.0,9.93
548.749,0.0,200.0,180.0,0.0,0.0,9.94
548.999,0.0,200.0,180.0,0.0,0.0,9.95
549.249,0.0,200.0,180.0,0.0,0.0,9.96
549.499,0.0,200.0,180.0,0.0,0.0,9.97
549.75,0.0,200.0,180.0,0.0,0.0,9.98
550.0,0.0,200.0,180.0,0.0,0.0,9.99
